course_id,section_type,major_group,term_year,term_season,term_class_level,course_grade,enrollments
MIP-400H,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A+,2
MIP-401,Lab,Microbiology and Infectious Disease,2023,Fall,Junior,A,1
MIP-401,Lab,Microbiology and Infectious Disease,2023,Fall,Junior,A+,1
MIP-401,Lab,Microbiology and Infectious Disease,2024,Fall,Senior,B,1
MIP-401,Lab,Microbiology and Infectious Disease,2024,Spring,Junior,A,1
MIP-401,Lab,Microbiology and Infectious Disease,2025,Spring,Junior,A,1
MIP-401,Lab,Microbiology and Infectious Disease,2025,Spring,Junior,B,1
MIP-401,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,A,2
MIP-401,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,B,1
MIP-401,Lab,Microbiology and Infectious Disease,2025,Summer,Senior,A,2
MIP-401,Lab,Microbiology and Infectious Disease,2025,Summer,Sophomore,A,1
MIP-401,Lab,Other,2024,Fall,Senior,A,1
MIP-401,Recitation,Microbiology and Infectious Disease,2023,Fall,Junior,NGC,2
MIP-401,Recitation,Microbiology and Infectious Disease,2024,Fall,Senior,NGC,1
MIP-401,Recitation,Microbiology and Infectious Disease,2024,Spring,Junior,NGC,1
MIP-401,Recitation,Microbiology and Infectious Disease,2025,Spring,Junior,NGC,2
MIP-401,Recitation,Microbiology and Infectious Disease,2025,Spring,Senior,NGC,3
MIP-401,Recitation,Microbiology and Infectious Disease,2025,Summer,Senior,NGC,2
MIP-401,Recitation,Microbiology and Infectious Disease,2025,Summer,Sophomore,NGC,1
MIP-401,Recitation,Microbiology and Infectious Disease,2026,Spring,Senior,NGC,9
MIP-401,Recitation,Other,2024,Fall,Senior,NGC,1
MIP-410,Lecture,Microbiology and Infectious Disease,2024,Fall,Junior,A,1
MIP-410,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,A,3
MIP-410,Lecture,Microbiology and Infectious Disease,2025,Fall,Junior,A,2
MIP-410,Lecture,Microbiology and Infectious Disease,2025,Fall,Junior,W,1
MIP-410,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,1
MIP-410,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,B,1
MIP-420,Lecture,Anatomy and Physiology,2025,Fall,Senior,A,1
MIP-420,Lecture,Anatomy and Physiology,2025,Fall,Senior,B,2
MIP-420,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,A,1
MIP-420,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,B,1
MIP-420,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,11
MIP-420,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A+,2
MIP-420,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,B,25
MIP-420,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,C,8
MIP-420,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,D,3
MIP-420,Lecture,Other,2025,Fall,Senior,D,1
MIP-425,Lab,Anatomy and Physiology,2025,Fall,Senior,A,1
MIP-425,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,A,8
MIP-425,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,A+,1
MIP-425,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,B,3
MIP-425,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,C,1
MIP-443,Lecture,Anatomy and Physiology,2025,Spring,Senior,B,1
MIP-443,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,A,1
MIP-443,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,B,2
MIP-443,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,C,1
MIP-443,Recitation,Anatomy and Physiology,2025,Spring,Senior,NGC,1
MIP-443,Recitation,Microbiology and Infectious Disease,2025,Spring,Senior,NGC,4
MIP-450,Lecture,Anatomy and Physiology,2024,Fall,Senior,A,1
MIP-450,Lecture,Anatomy and Physiology,2024,Fall,Senior,W,1
MIP-450,Lecture,Anatomy and Physiology,2025,Fall,Senior,B,1
MIP-450,Lecture,Microbiology and Infectious Disease,2024,Fall,Junior,A,3
MIP-450,Lecture,Microbiology and Infectious Disease,2024,Fall,Junior,C,2
MIP-450,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,A,8
MIP-450,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,B,4
MIP-450,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,C,5
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Junior,A,2
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Junior,B,2
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Junior,C,2
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Junior,D,1
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Junior,W,1
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,12
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,B,10
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,C,9
MIP-450,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,D,2
MIP-450,Lecture,Other,2025,Fall,Senior,C,1
MIP-450,Lecture,Other,2025,Fall,Senior,W,1
MIP-462,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,NGC,6
MIP-462,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,5
MIP-462,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,C,1
MIP-495,Lecture,Anatomy and Physiology,2025,Fall,Senior,A,1
MIP-495,Lecture,Anatomy and Physiology,2025,Fall,Senior,I,1
MIP-495,Lecture,Anatomy and Physiology,2025,Spring,Senior,A,2
MIP-495,Lecture,Cell and Molecular Neuroscience,2024,Fall,Senior,A+,1
MIP-495,Lecture,Cell and Molecular Neuroscience,2025,Spring,Senior,A,1
MIP-495,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,1
MIP-495,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A+,1
MIP-496,Lecture,Microbiology and Infectious Disease,2024,Fall,Junior,A,1
MIP-496,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,A,2
MIP-496,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,10
MIP-498,Lecture,Anatomy and Physiology,2025,Spring,Senior,A,1
MIP-498,Lecture,Microbiology and Infectious Disease,2023,Fall,Junior,A+,1
MIP-498,Lecture,Microbiology and Infectious Disease,2024,Fall,Junior,A,1
MIP-498,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A+,5
MIP-498,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,A,1
MIP-498,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,A+,1
MIP-498,Lecture,Microbiology and Infectious Disease,2026,Spring,Senior,A+,2
MIP-498,Lecture,Other,2025,Fall,Senior,A+,1
MIP-525,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,2
MIP-525,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,B,1
MIP-533,Recitation,Microbiology and Infectious Disease,2026,Spring,Junior,NGC,1
MIP-533,Recitation,Microbiology and Infectious Disease,2026,Spring,Senior,NGC,3
MIP-542,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,1
MIP-550,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,NGC,1
MIP-550,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,W,1
MIP-550,Lab,Microbiology and Infectious Disease,2026,Spring,Junior,NGC,1
MIP-550,Lab,Microbiology and Infectious Disease,2026,Spring,Senior,NGC,2
MIP-550,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,A+,1
MIP-550,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,W,1
MIP-554,Lecture,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A,1
MIP-554,Lecture,Microbiology and Infectious Disease,2024,Spring,Senior,A,1
MIP-651,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A+,1
MKT-300,Lecture,Anatomy and Physiology,2022,Fall,Junior,A,1
MKT-300,Lecture,Exercise Science,2024,Fall,Sophomore,C,1
MKT-300,Lecture,Health Promotion,2024,Fall,Senior,A,1
MKT-305,Lecture,Anatomy and Physiology,2024,Fall,Junior,B,1
MKT-305,Lecture,Anatomy and Physiology,2024,Summer,Sophomore,W,1
MKT-305,Lecture,Behavioral and Cognitive Neuroscience,2024,Summer,Senior,A,1
MKT-305,Lecture,Environmental and Public Health,2024,Fall,Senior,A,1
MKT-305,Lecture,Environmental and Public Health,2025,Summer,Senior,B,1
MKT-305,Lecture,Exercise Science,2023,Spring,Junior,C,1
MKT-305,Lecture,Exercise Science,2024,Fall,Junior,A-,1
MKT-305,Lecture,Exercise Science,2024,Summer,Junior,B,1
MKT-305,Lecture,Exercise Science,2025,Fall,Junior,A,1
MKT-305,Lecture,Exercise Science,2025,Fall,Junior,A-,1
MKT-305,Lecture,Exercise Science,2025,Spring,Junior,B,1
MKT-305,Lecture,Exercise Science,2025,Spring,Junior,B+,1
MKT-305,Lecture,Exercise Science,2025,Spring,Senior,A,1
MKT-305,Lecture,Exercise Science,2025,Summer,Junior,C,1
MKT-305,Lecture,Exercise Science,2025,Summer,Senior,B,1
MKT-305,Lecture,Health Promotion,2022,Fall,Junior,C,1
MKT-305,Lecture,Health Promotion,2022,Summer,Sophomore,F,1
MKT-305,Lecture,Health Promotion,2023,Fall,Junior,B,2
MKT-305,Lecture,Health Promotion,2023,Fall,Junior,B-,1
MKT-305,Lecture,Health Promotion,2023,Fall,Junior,C,4
MKT-305,Lecture,Health Promotion,2023,Fall,Junior,C+,2
MKT-305,Lecture,Health Promotion,2023,Fall,Junior,D,1
MKT-305,Lecture,Health Promotion,2023,Fall,Sophomore,A-,1
MKT-305,Lecture,Health Promotion,2023,Fall,Sophomore,B-,2
MKT-305,Lecture,Health Promotion,2023,Fall,Sophomore,C,1
MKT-305,Lecture,Health Promotion,2023,Spring,Junior,B,1
MKT-305,Lecture,Health Promotion,2023,Spring,Junior,B-,1
MKT-305,Lecture,Health Promotion,2023,Spring,Sophomore,B,2
MKT-305,Lecture,Health Promotion,2023,Summer,Sophomore,C,1
MKT-305,Lecture,Health Promotion,2024,Fall,Junior,A,1
MKT-305,Lecture,Health Promotion,2024,Fall,Junior,A+,2
MKT-305,Lecture,Health Promotion,2024,Fall,Junior,B,7
MKT-305,Lecture,Health Promotion,2024,Fall,Junior,B+,1
MKT-305,Lecture,Health Promotion,2024,Fall,Junior,C,2
MKT-305,Lecture,Health Promotion,2024,Fall,Junior,C+,1
MKT-305,Lecture,Health Promotion,2024,Fall,Junior,RF,1
MKT-305,Lecture,Health Promotion,2024,Fall,Junior,W,1
MKT-305,Lecture,Health Promotion,2024,Fall,Senior,A,1
MKT-305,Lecture,Health Promotion,2024,Fall,Senior,B,3
MKT-305,Lecture,Health Promotion,2024,Fall,Senior,B+,1
MKT-305,Lecture,Health Promotion,2024,Fall,Senior,C,2
MKT-305,Lecture,Health Promotion,2024,Fall,Senior,C+,1
MKT-305,Lecture,Health Promotion,2024,Fall,Senior,W,1
MKT-305,Lecture,Health Promotion,2024,Fall,Sophomore,D,1
MKT-305,Lecture,Health Promotion,2024,Spring,Junior,A,5
MKT-305,Lecture,Health Promotion,2024,Spring,Junior,A-,2
MKT-305,Lecture,Health Promotion,2024,Spring,Junior,B,1
MKT-305,Lecture,Health Promotion,2024,Spring,Junior,B+,3
MKT-305,Lecture,Health Promotion,2024,Spring,Junior,C+,1
MKT-305,Lecture,Health Promotion,2024,Spring,Junior,D,1
MKT-305,Lecture,Health Promotion,2024,Spring,Senior,A-,2
MKT-305,Lecture,Health Promotion,2024,Spring,Senior,B,1
MKT-305,Lecture,Health Promotion,2024,Spring,Senior,C+,1
MKT-305,Lecture,Health Promotion,2024,Spring,Sophomore,A,1
MKT-305,Lecture,Health Promotion,2024,Spring,Sophomore,B,2
MKT-305,Lecture,Health Promotion,2024,Spring,Sophomore,C,1
MKT-305,Lecture,Health Promotion,2024,Spring,Sophomore,C+,1
MKT-305,Lecture,Health Promotion,2024,Summer,Junior,B,2
MKT-305,Lecture,Health Promotion,2024,Summer,Senior,A,1
MKT-305,Lecture,Health Promotion,2024,Summer,Senior,B,1
MKT-305,Lecture,Health Promotion,2025,Fall,Junior,A,4
MKT-305,Lecture,Health Promotion,2025,Fall,Junior,A-,2
MKT-305,Lecture,Health Promotion,2025,Fall,Junior,B,2
MKT-305,Lecture,Health Promotion,2025,Fall,Junior,B+,2
MKT-305,Lecture,Health Promotion,2025,Fall,Junior,B-,3
MKT-305,Lecture,Health Promotion,2025,Fall,Junior,C+,2
MKT-305,Lecture,Health Promotion,2025,Fall,Senior,A,5
MKT-305,Lecture,Health Promotion,2025,Fall,Senior,A-,2
MKT-305,Lecture,Health Promotion,2025,Fall,Senior,B,6
MKT-305,Lecture,Health Promotion,2025,Fall,Senior,B+,3
MKT-305,Lecture,Health Promotion,2025,Fall,Senior,B-,2
MKT-305,Lecture,Health Promotion,2025,Spring,Junior,A,3
MKT-305,Lecture,Health Promotion,2025,Spring,Junior,A+,1
MKT-305,Lecture,Health Promotion,2025,Spring,Junior,A-,2
MKT-305,Lecture,Health Promotion,2025,Spring,Junior,B,6
MKT-305,Lecture,Health Promotion,2025,Spring,Junior,B+,5
MKT-305,Lecture,Health Promotion,2025,Spring,Junior,B-,4
MKT-305,Lecture,Health Promotion,2025,Spring,Junior,C,1
MKT-305,Lecture,Health Promotion,2025,Spring,Senior,A,4
MKT-305,Lecture,Health Promotion,2025,Spring,Senior,A-,2
MKT-305,Lecture,Health Promotion,2025,Spring,Senior,B,2
MKT-305,Lecture,Health Promotion,2025,Spring,Senior,B-,4
MKT-305,Lecture,Health Promotion,2025,Spring,Senior,C,3
MKT-305,Lecture,Health Promotion,2025,Spring,Senior,C+,1
MKT-305,Lecture,Health Promotion,2025,Spring,Senior,D,1
MKT-305,Lecture,Health Promotion,2025,Spring,Sophomore,A-,3
MKT-305,Lecture,Health Promotion,2025,Spring,Sophomore,B,3
MKT-305,Lecture,Health Promotion,2025,Spring,Sophomore,B+,1
MKT-305,Lecture,Health Promotion,2025,Spring,Sophomore,B-,2
MKT-305,Lecture,Health Promotion,2025,Spring,Sophomore,C,1
MKT-305,Lecture,Health Promotion,2025,Spring,Sophomore,C+,1
MKT-305,Lecture,Health Promotion,2025,Summer,Junior,B,1
MKT-305,Lecture,Health Promotion,2025,Summer,Senior,A,3
MKT-305,Lecture,Health Promotion,2025,Summer,Senior,C,2
MKT-305,Lecture,Health Promotion,2025,Summer,Senior,D,1
MKT-305,Lecture,Health Promotion,2026,Spring,Junior,W,1
