course_id,major_group,term_year,term_season,term_class_level,course_grade
MU-204,Microbiology and Infectious Disease,2023,Fall,Junior,A
MU-204,Microbiology and Infectious Disease,2024,Fall,Senior,A
MU-204,Microbiology and Infectious Disease,2025,Fall,Freshman,A
MU-204,Microbiology and Infectious Disease,2025,Fall,Senior,A
MU-204,Microbiology and Infectious Disease,2025,Fall,Sophomore,A
MU-205,Anatomy and Physiology,2023,Spring,Sophomore,B
MU-205,Anatomy and Physiology,2024,Spring,Sophomore,A
MU-205,Anatomy and Physiology,2025,Spring,Senior,A
MU-205,Anatomy and Physiology,2026,Spring,Senior,AU
MU-205,Behavioral and Cognitive Neuroscience,2023,Spring,Sophomore,A
MU-205,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A
MU-205,Exercise Science,2025,Spring,Sophomore,A
MU-205,Microbiology and Infectious Disease,2023,Spring,Sophomore,A
MU-205,Microbiology and Infectious Disease,2024,Spring,Junior,A
MU-206,Anatomy and Physiology,2024,Fall,Sophomore,A-
MU-206,Anatomy and Physiology,2025,Fall,Sophomore,A
MU-206,Anatomy and Physiology,2025,Spring,Sophomore,A
MU-206,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,A
MU-206,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,A
MU-206,Microbiology and Infectious Disease,2022,Fall,Sophomore,A+
MU-206,Microbiology and Infectious Disease,2024,Fall,Sophomore,A
MU-206,Microbiology and Infectious Disease,2025,Fall,Freshman,F
MU-217,Anatomy and Physiology,2024,Fall,Senior,A
MU-217,Anatomy and Physiology,2024,Fall,Senior,A-
MU-218,Anatomy and Physiology,2025,Spring,Senior,A
MU-227,Anatomy and Physiology,2024,Fall,Senior,A+
MU-227,Anatomy and Physiology,2024,Fall,Senior,A-
MU-228,Anatomy and Physiology,2025,Spring,Senior,A+
MU-228,Anatomy and Physiology,2025,Spring,Senior,B
MU-232,Health Promotion,2025,Spring,Junior,B
MU-272C,Exercise Science,2025,Fall,Sophomore,A
MU-272C,Exercise Science,2025,Spring,Freshman,A
MU-272E,Anatomy and Physiology,2025,Fall,Sophomore,A
MU-272H,Anatomy and Physiology,2024,Fall,Junior,A+
MU-272H,Anatomy and Physiology,2025,Fall,Senior,A
MU-272H,Anatomy and Physiology,2025,Spring,Junior,A
MU-272I,Exercise Science,2023,Fall,Sophomore,A
MU-272I,Exercise Science,2024,Fall,Junior,A
MU-272I,Exercise Science,2024,Spring,Sophomore,A+
MU-272I,Exercise Science,2025,Fall,Senior,A
MU-272I,Exercise Science,2025,Spring,Junior,A
MU-272P,Anatomy and Physiology,2023,Fall,Junior,A+
MU-272P,Anatomy and Physiology,2024,Fall,Senior,A
MU-272P,Anatomy and Physiology,2024,Spring,Senior,A
MU-272P,Exercise Science,2022,Fall,Freshman,A
MU-272P,Exercise Science,2023,Spring,Sophomore,A
MU-272Q,Anatomy and Physiology,2025,Fall,Junior,A
MU-272S,Microbiology and Infectious Disease,2023,Fall,Sophomore,A
MU-272S,Microbiology and Infectious Disease,2024,Fall,Junior,A
MU-272S,Microbiology and Infectious Disease,2024,Spring,Junior,A
MU-272V,Exercise Science,2023,Fall,Sophomore,A
MU-272V,Microbiology and Infectious Disease,2025,Fall,Sophomore,A
MU-274A,Cell and Molecular Neuroscience,2024,Fall,Senior,A+
MU-274A,Cell and Molecular Neuroscience,2025,Fall,Senior,A+
MU-274A,Cell and Molecular Neuroscience,2025,Spring,Senior,A+
MU-274F,Exercise Science,2023,Fall,Sophomore,A-
MU-274F,Exercise Science,2024,Fall,Junior,A
MU-274F,Exercise Science,2024,Spring,Sophomore,A
MU-274F,Exercise Science,2025,Fall,Senior,A
MU-274F,Exercise Science,2025,Spring,Junior,A
MU-275S,Microbiology and Infectious Disease,2025,Fall,Sophomore,A+
MU-275T,Anatomy and Physiology,2023,Fall,Junior,A+
MU-275T,Anatomy and Physiology,2024,Fall,Senior,A
MU-275T,Anatomy and Physiology,2024,Spring,Junior,A+
MU-275T,Anatomy and Physiology,2025,Spring,Senior,A
MU-302,Anatomy and Physiology,2024,Fall,Senior,A
MU-302,Anatomy and Physiology,2024,Spring,Senior,A
MU-302,Anatomy and Physiology,2025,Fall,Senior,A
MU-302,Exercise Science,2022,Fall,Freshman,A
MU-302,Exercise Science,2023,Spring,Sophomore,A
MU-302,Microbiology and Infectious Disease,2024,Spring,Junior,A
MU-304,Anatomy and Physiology,2023,Fall,Junior,A
MU-304,Anatomy and Physiology,2024,Spring,Junior,A
MU-304,Anatomy and Physiology,2025,Fall,Sophomore,A
MU-304,Exercise Science,2025,Fall,Freshman,A
MU-304,Exercise Science,2025,Fall,Sophomore,A
MU-304,Exercise Science,2025,Spring,Freshman,A
MU-304,Microbiology and Infectious Disease,2023,Fall,Sophomore,A
MU-304,Microbiology and Infectious Disease,2024,Fall,Junior,A
MU-304,Microbiology and Infectious Disease,2024,Spring,Junior,A
MU-304,Microbiology and Infectious Disease,2025,Fall,Sophomore,A
MU-304,Microbiology and Infectious Disease,2025,Spring,Senior,A
MU-305,Anatomy and Physiology,2025,Fall,Junior,A+
MU-305,Anatomy and Physiology,2025,Fall,Sophomore,A
MU-305,Anatomy and Physiology,2025,Spring,Sophomore,A+
MU-305,Health Promotion,2023,Fall,Freshman,A
MU-305,Microbiology and Infectious Disease,2025,Fall,Senior,A
MU-309,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,A
MU-309,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A
MU-309,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A
MU-309,Cell and Molecular Neuroscience,2024,Fall,Senior,A
MU-309,Cell and Molecular Neuroscience,2024,Spring,Junior,A+
MU-309,Cell and Molecular Neuroscience,2025,Fall,Senior,A-
MU-309,Cell and Molecular Neuroscience,2025,Spring,Senior,A-
MU-309,Exercise Science,2023,Fall,Sophomore,A+
MU-309,Exercise Science,2024,Fall,Junior,A
MU-309,Exercise Science,2024,Spring,Sophomore,A+
MU-309,Exercise Science,2025,Fall,Senior,A
MU-309,Exercise Science,2025,Spring,Junior,A-
MU-310,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,A+
MU-310,Cell and Molecular Neuroscience,2023,Fall,Sophomore,A
MU-310,Cell and Molecular Neuroscience,2024,Fall,Senior,A+
MU-310,Cell and Molecular Neuroscience,2024,Spring,Junior,A
MU-310,Cell and Molecular Neuroscience,2025,Fall,Senior,A+
MU-310,Cell and Molecular Neuroscience,2025,Spring,Senior,A+
MU-310,Exercise Science,2023,Fall,Sophomore,A
MU-310,Neuroscience,2025,Spring,Sophomore,A
MU-333,Exercise Science,2025,Spring,Junior,A+
MU-333,Exercise Science,2025,Summer,Junior,A+
MU-333,Exercise Science,2025,Summer,Senior,A
MU-334,Anatomy and Physiology,2025,Fall,Senior,A
MU-342,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A
MU-400,Anatomy and Physiology,2024,Fall,Junior,A
MU-400,Anatomy and Physiology,2025,Fall,Senior,A
MU-400,Anatomy and Physiology,2025,Spring,Junior,A+
MU-404,Anatomy and Physiology,2024,Fall,Senior,A
MU-404,Anatomy and Physiology,2025,Spring,Senior,A
MU-404,Health Promotion,2024,Fall,Freshman,A
MU-404,Health Promotion,2025,Spring,Sophomore,A
MU-404,Microbiology and Infectious Disease,2024,Fall,Junior,A
MU-404,Microbiology and Infectious Disease,2025,Fall,Sophomore,A
MU-404,Microbiology and Infectious Disease,2025,Spring,Senior,A
MU-407,Exercise Science,2024,Spring,Sophomore,A
MU-407,Exercise Science,2025,Fall,Senior,A+
MU-408,Anatomy and Physiology,2023,Fall,Junior,A
MU-408,Anatomy and Physiology,2024,Fall,Senior,A
MU-408,Anatomy and Physiology,2024,Fall,Senior,A+
MU-408,Anatomy and Physiology,2024,Spring,Junior,A+
MU-408,Anatomy and Physiology,2025,Fall,Senior,A+
MU-408,Anatomy and Physiology,2025,Fall,Sophomore,A+
MU-408,Exercise Science,2022,Fall,Freshman,A
MU-408,Exercise Science,2023,Fall,Sophomore,A
MU-408,Exercise Science,2025,Fall,Sophomore,A
MU-408,Microbiology and Infectious Disease,2024,Spring,Junior,A
MU-408,Microbiology and Infectious Disease,2025,Spring,Senior,A
MU-465,Exercise Science,2025,Fall,Senior,A-
MU-465,Exercise Science,2025,Fall,Senior,NGC
MU-472T,Anatomy and Physiology,2025,Fall,Senior,A
MU-496I,Health Promotion,2025,Spring,Sophomore,A
MU-496I,Microbiology and Infectious Disease,2023,Spring,Sophomore,A
MU-496I,Microbiology and Infectious Disease,2024,Spring,Junior,A
MU-496I,Microbiology and Infectious Disease,2025,Spring,Senior,A
NB-192,Anatomy and Physiology,2022,Fall,Freshman,S
NB-192,Anatomy and Physiology,2022,Fall,Sophomore,S
NB-192,Behavioral and Cognitive Neuroscience,2021,Fall,Sophomore,S
NB-192,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,S
NB-192,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,S
NB-192,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,S
NB-192,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,S
NB-192,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,S
NB-192,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,S
NB-192,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,S
NB-192,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,S
NB-192,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,S
NB-192,Behavioral and Cognitive Neuroscience,2025,Fall,Freshman,S
NB-192,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,S
NB-192,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,S
NB-192,Cell and Molecular Neuroscience,2019,Fall,Freshman,S
NB-192,Cell and Molecular Neuroscience,2020,Fall,Freshman,S
NB-192,Cell and Molecular Neuroscience,2022,Fall,Freshman,S
NB-192,Cell and Molecular Neuroscience,2022,Fall,Sophomore,S
NB-192,Cell and Molecular Neuroscience,2023,Fall,Freshman,S
NB-192,Cell and Molecular Neuroscience,2023,Fall,Junior,S
NB-192,Cell and Molecular Neuroscience,2023,Fall,Sophomore,S
NB-192,Cell and Molecular Neuroscience,2024,Fall,Freshman,S
NB-192,Cell and Molecular Neuroscience,2024,Fall,Junior,S
NB-192,Cell and Molecular Neuroscience,2024,Fall,Sophomore,S
NB-192,Cell and Molecular Neuroscience,2025,Fall,Freshman,S
NB-192,Cell and Molecular Neuroscience,2025,Fall,Junior,S
NB-192,Cell and Molecular Neuroscience,2025,Fall,Sophomore,S
NB-192,Environmental and Public Health,2024,Fall,Freshman,S
NB-192,Exercise Science,2022,Fall,Freshman,S
NB-192,Exercise Science,2023,Fall,Freshman,S
NB-192,Exercise Science,2025,Fall,Freshman,S
NB-192,Health Promotion,2023,Fall,Freshman,S
NB-192,Microbiology and Infectious Disease,2023,Fall,Sophomore,S
NB-192,Neuroscience,2024,Fall,Freshman,S
NB-192,Neuroscience,2024,Fall,Sophomore,S
NB-192,Neuroscience,2025,Fall,Freshman,S
NB-192,Neuroscience,2025,Fall,Freshman,W
NB-192,Neuroscience,2025,Fall,Junior,S
NB-192,Neuroscience,2025,Fall,Sophomore,S
NB-192,Other,2022,Fall,Sophomore,S
NB-192,Other,2024,Fall,Freshman,S
NB-192,Other,2025,Fall,Freshman,S
NB-192,Other,2025,Fall,Freshman,W
NB-192,Other,2025,Fall,Junior,S
NB-192,Other,2025,Fall,Sophomore,S
NB-292,Behavioral and Cognitive Neuroscience,2022,Spring,Junior,S
NB-292,Behavioral and Cognitive Neuroscience,2022,Spring,Sophomore,S
NB-292,Behavioral and Cognitive Neuroscience,2023,Spring,Freshman,S
NB-292,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,S
NB-292,Behavioral and Cognitive Neuroscience,2023,Spring,Senior,S
NB-292,Behavioral and Cognitive Neuroscience,2023,Spring,Sophomore,S
NB-292,Behavioral and Cognitive Neuroscience,2024,Spring,Freshman,S
NB-292,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,S
NB-292,Behavioral and Cognitive Neuroscience,2024,Spring,Senior,S
NB-292,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,S
NB-292,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,S
NB-292,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,S
NB-292,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,S
NB-292,Behavioral and Cognitive Neuroscience,2026,Spring,Junior,S
NB-292,Behavioral and Cognitive Neuroscience,2026,Spring,Junior,U
NB-292,Behavioral and Cognitive Neuroscience,2026,Spring,Senior,S
NB-292,Behavioral and Cognitive Neuroscience,2026,Spring,Sophomore,S
NB-292,Cell and Molecular Neuroscience,2020,Spring,Sophomore,S
NB-292,Cell and Molecular Neuroscience,2021,Spring,Sophomore,S
NB-292,Cell and Molecular Neuroscience,2023,Spring,Sophomore,S
NB-292,Cell and Molecular Neuroscience,2024,Spring,Junior,S
NB-292,Cell and Molecular Neuroscience,2024,Spring,Senior,S
NB-292,Cell and Molecular Neuroscience,2025,Spring,Junior,S
NB-292,Cell and Molecular Neuroscience,2025,Spring,Sophomore,S
NB-292,Cell and Molecular Neuroscience,2026,Spring,Freshman,S
NB-292,Cell and Molecular Neuroscience,2026,Spring,Junior,S
NB-292,Cell and Molecular Neuroscience,2026,Spring,Sophomore,S
NB-292,Neuroscience,2025,Spring,Freshman,S
NB-292,Neuroscience,2026,Spring,Sophomore,S
NB-399,Behavioral and Cognitive Neuroscience,2023,Spring,Senior,U
NB-399,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,S
NB-399,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,U
NB-399,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,W
NB-399,Behavioral and Cognitive Neuroscience,2024,Spring,Senior,S
NB-399,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,I
NB-399,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,S
NB-399,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,S
NB-399,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,S
NB-399,Cell and Molecular Neuroscience,2022,Fall,Senior,S
NB-399,Cell and Molecular Neuroscience,2022,Spring,Senior,XS
NB-399,Cell and Molecular Neuroscience,2023,Fall,Senior,S
NB-399,Cell and Molecular Neuroscience,2023,Spring,Senior,S
NB-399,Cell and Molecular Neuroscience,2024,Fall,Senior,S
NB-399,Cell and Molecular Neuroscience,2024,Spring,Senior,S
NB-399,Cell and Molecular Neuroscience,2025,Fall,Senior,S
NB-399,Cell and Molecular Neuroscience,2025,Fall,Senior - Second Bachelor,S
NB-399,Cell and Molecular Neuroscience,2025,Spring,Junior,W
NB-399,Cell and Molecular Neuroscience,2025,Spring,Senior,S
NB-399,Other,2025,Fall,Junior,S
NB-399,Other,2025,Fall,Senior,S
NB-493,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A
NB-493,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A+
NB-493,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A-
NB-493,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A+
NB-493,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A-
NB-493,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,B
NB-493,Cell and Molecular Neuroscience,2024,Fall,Senior,A-
NB-493,Cell and Molecular Neuroscience,2024,Fall,Senior,W
NB-493,Cell and Molecular Neuroscience,2024,Spring,Senior,F
NB-493,Cell and Molecular Neuroscience,2025,Fall,Senior,A
NB-493,Cell and Molecular Neuroscience,2025,Fall,Senior,A+
NB-493,Cell and Molecular Neuroscience,2025,Fall,Senior,B-
NB-493,Cell and Molecular Neuroscience,2025,Fall,Senior,W
NB-493,Cell and Molecular Neuroscience,2025,Spring,Senior,A
NB-493,Cell and Molecular Neuroscience,2025,Spring,Senior,A+
NB-493,Other,2025,Fall,Senior,A+
NB-495,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,S
NB-499,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A
NB-499,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A+
NB-499,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A-
NB-499,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,I
NB-499,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A
NB-499,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A+
NB-499,Behavioral and Cognitive Neuroscience,2026,Spring,Senior,A
NB-499,Cell and Molecular Neuroscience,2024,Fall,Senior,A+
NB-499,Cell and Molecular Neuroscience,2024,Fall,Senior,W
NB-499,Cell and Molecular Neuroscience,2024,Spring,Senior,F
NB-499,Cell and Molecular Neuroscience,2025,Fall,Senior,A
NB-499,Cell and Molecular Neuroscience,2025,Fall,Senior,A+
NB-499,Cell and Molecular Neuroscience,2025,Fall,Senior,I
NB-499,Cell and Molecular Neuroscience,2025,Spring,Senior,A
NB-499,Other,2025,Fall,Senior,A-
NR-120A,Environmental and Public Health,2022,Fall,Freshman,A
NR-120A,Environmental and Public Health,2023,Fall,Sophomore,A
NR-120A,Exercise Science,2023,Fall,Sophomore,A
NR-120A,Exercise Science,2024,Fall,Sophomore,W
NR-120A,Health Promotion,2022,Fall,Freshman,A
NR-130,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,B
NR-130,Environmental and Public Health,2023,Spring,Freshman,A
NR-130,Exercise Science,2021,Fall,Freshman,A+
NR-130,Exercise Science,2022,Fall,Freshman,A-
NR-130,Exercise Science,2023,Fall,Freshman,A
NR-130,Exercise Science,2023,Fall,Freshman,A+
NR-130,Health Promotion,2021,Fall,Freshman,A
NR-130,Health Promotion,2022,Spring,Sophomore,B+
NR-130,Health Promotion,2023,Fall,Freshman,D
NR-150,Anatomy and Physiology,2022,Spring,Sophomore,A+
NR-150,Anatomy and Physiology,2023,Spring,Sophomore,A+
NR-150,Anatomy and Physiology,2025,Spring,Senior,A+
NR-150,Environmental and Public Health,2022,Fall,Freshman,A
NR-150,Exercise Science,2022,Fall,Freshman,A+
NR-150,Exercise Science,2022,Spring,Sophomore,A+
NR-150,Exercise Science,2023,Fall,Sophomore,A
NR-150,Exercise Science,2023,Spring,Freshman,C
NR-150,Exercise Science,2023,Spring,Sophomore,A+
NR-150,Exercise Science,2024,Spring,Junior,A
NR-150,Exercise Science,2024,Spring,Sophomore,A
NR-150,Exercise Science,2025,Spring,Sophomore,A+
NR-150,Health Promotion,2021,Fall,Freshman,B-
NR-150,Health Promotion,2022,Fall,Freshman,B
NR-150,Health Promotion,2022,Spring,Freshman,A
NR-150,Health Promotion,2023,Fall,Sophomore,A
NR-150,Health Promotion,2023,Spring,Freshman,A+
NR-150,Health Promotion,2024,Fall,Sophomore,A
NR-150,Health Promotion,2025,Spring,Freshman,B+
NR-150,Health Promotion,2026,Spring,Senior,W
NR-192,Exercise Science,2024,Fall,Sophomore,B
NR-193,Exercise Science,2024,Spring,Freshman,C
NR-300,Exercise Science,2023,Fall,Sophomore,B+
NR-300,Health Promotion,2023,Spring,Sophomore,C+
NR-320,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A-
NR-320,Exercise Science,2024,Fall,Senior,W
NR-320,Neuroscience,2025,Summer,Freshman,B+
NR-370,Anatomy and Physiology,2025,Spring,Senior,C+
NRRT-231,Microbiology and Infectious Disease,2023,Fall,Junior,A
NRRT-250,Microbiology and Infectious Disease,2024,Fall,Senior,A+
NRRT-262,Microbiology and Infectious Disease,2023,Fall,Junior,A+
NRRT-270,Exercise Science,2021,Fall,Sophomore,A+
NRRT-270,Exercise Science,2022,Spring,Freshman,A-
NRRT-270,Health Promotion,2022,Fall,Sophomore,B-
NRRT-280A3,Exercise Science,2025,Spring,Senior,S
NRRT-280A4,Anatomy and Physiology,2025,Spring,Senior,S
NRRT-280A4,Exercise Science,2025,Spring,Senior,S
NRRT-280A5,Exercise Science,2025,Fall,Senior,S
NRRT-320,Exercise Science,2025,Summer,Senior,W
NRRT-350,Exercise Science,2023,Fall,Sophomore,A
NRRT-350,Exercise Science,2023,Fall,Sophomore,NGC
NRRT-351,Anatomy and Physiology,2026,Spring,Senior,NGC
NRRT-372,Health Promotion,2023,Spring,Sophomore,A-
NRRT-495A,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,A+
NRRT-495C,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A+
NSCI-170,Exercise Science,2020,Fall,Freshman,XI
NSCI-193,Behavioral and Cognitive Neuroscience,2022,Spring,Sophomore,A
NSCI-193,Exercise Science,2021,Fall,Freshman,B
NSCI-193,Exercise Science,2024,Spring,Sophomore,W
OT-110,Anatomy and Physiology,2023,Spring,Sophomore,A
OT-110,Anatomy and Physiology,2024,Fall,Sophomore,A
OT-110,Anatomy and Physiology,2025,Fall,Sophomore,A
OT-110,Anatomy and Physiology,2025,Spring,Senior,A+
OT-110,Anatomy and Physiology,2025,Spring,Sophomore,A
OT-110,Environmental and Public Health,2025,Fall,Senior,A+
OT-110,Exercise Science,2023,Spring,Junior,A
OT-110,Exercise Science,2024,Fall,Junior,A
OT-110,Exercise Science,2024,Fall,Junior,A-
OT-110,Exercise Science,2024,Fall,Sophomore,A
OT-110,Exercise Science,2025,Fall,Senior,A
OT-110,Exercise Science,2025,Fall,Senior,A+
OT-110,Exercise Science,2025,Fall,Senior,A-
OT-110,Exercise Science,2025,Fall,Senior,B
OT-110,Exercise Science,2025,Fall,Sophomore,A
OT-110,Exercise Science,2025,Spring,Senior,A
OT-110,Exercise Science,2025,Spring,Sophomore,A-
OT-110,Health Promotion,2023,Spring,Junior,A
OT-110,Health Promotion,2024,Fall,Junior,A
OT-110,Health Promotion,2024,Fall,Junior,A-
OT-110,Health Promotion,2024,Fall,Junior,B+
OT-110,Health Promotion,2024,Fall,Senior,A
OT-110,Health Promotion,2024,Fall,Sophomore,A
OT-110,Health Promotion,2025,Fall,Junior,A+
OT-110,Health Promotion,2025,Fall,Senior,A
OT-110,Health Promotion,2025,Fall,Senior,A+
OT-110,Health Promotion,2025,Fall,Senior,B
OT-110,Health Promotion,2025,Fall,Senior,B+
OT-110,Health Promotion,2025,Spring,Freshman,A
OT-110,Health Promotion,2025,Spring,Senior,A
OT-110,Health Promotion,2025,Spring,Sophomore,A
OT-110,Health Promotion,2025,Spring,Sophomore,C
OT-110,Neuroscience,2025,Fall,Sophomore,D
OT-110,Other,2025,Fall,Junior,B
OT-215,Anatomy and Physiology,2021,Fall,Sophomore,A
OT-215,Anatomy and Physiology,2022,Fall,Sophomore,A
OT-215,Anatomy and Physiology,2023,Fall,Freshman,A
OT-215,Anatomy and Physiology,2023,Fall,Junior,A
OT-215,Anatomy and Physiology,2023,Fall,Sophomore,A
OT-215,Anatomy and Physiology,2023,Spring,Junior,A
OT-215,Anatomy and Physiology,2023,Spring,Sophomore,A
OT-215,Anatomy and Physiology,2024,Fall,Junior,A
OT-215,Anatomy and Physiology,2024,Fall,Junior,A+
